TimeStep,SOC_Baseline,SOC_Optimized,SoH,Runtime_Base_sec,Runtime_Opt_sec,OptimizerDecision,FinalDecision
806,19.765219753086356,24.47652197530863,97.90775827160489,32019.655999999897,39652.64209999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
807,19.761091358024625,24.476109135802457,97.90608790123451,32012.9679999999,39651.96559999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
808,19.7569154320987,24.475691543209866,97.90443654320983,32006.202999999896,39651.29679999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
809,19.75279691358018,24.475279691358015,97.90276617283946,31999.53099999989,39650.62029999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
810,19.748630246913514,24.47486302469135,97.90111876543206,31992.780999999897,39649.953099999984,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
811,19.744472839506106,24.474447283950607,97.8994520987654,31986.045999999893,39649.27809999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
812,19.74031604938265,24.474031604938258,97.89778913580243,31979.311999999893,39648.604599999984,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
813,19.736111111111047,24.4736111111111,97.89612641975303,31972.499999999898,39647.93119999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
814,19.73199259259253,24.47319925925925,97.8944444444444,31965.827999999896,39647.249999999985,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
815,19.727825925925863,24.472782592592583,97.892797037037,31959.077999999896,39646.58279999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
816,19.723630246913515,24.47236302469135,97.89113037037033,31952.280999999897,39645.907799999986,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
817,19.71945370370364,24.471945370370364,97.8894520987654,31945.514999999898,39645.228099999986,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
818,19.71531604938265,24.471531604938264,97.88778148148145,31938.81199999989,39644.55149999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
819,19.711120370370303,24.47111203703703,97.88612641975305,31932.01499999989,39643.88119999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
820,19.706857407407337,24.470685740740734,97.88444814814812,31925.10899999989,39643.20149999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
821,19.702680864197465,24.470268086419743,97.88274296296294,31918.34299999989,39642.51089999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
822,19.698524074074005,24.469852407407398,97.88107234567897,31911.60899999989,39641.83429999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
823,19.694309259259192,24.469430925925913,97.87940962962959,31904.78099999989,39641.16089999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
824,19.690142592592526,24.469014259259247,97.87772370370365,31898.030999999897,39640.47809999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
825,19.685985185185118,24.468598518518508,97.87605703703699,31891.29599999989,39639.80309999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
826,19.68183827160487,24.468183827160484,97.87439407407403,31884.57799999989,39639.129599999986,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
827,19.677690740740672,24.467769074074063,97.87273530864194,31877.85899999989,39638.45779999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
828,19.673543209876474,24.467354320987646,97.87107629629625,31871.139999999883,39637.78589999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
829,19.669405555555485,24.466940555555546,97.86941728395058,31864.436999999885,39637.11399999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
830,19.665258024691283,24.46652580246913,97.86776222222218,31857.717999999884,39636.44369999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
831,19.661033950617213,24.466103395061722,97.86610320987651,31850.874999999884,39635.77179999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
832,19.656876543209805,24.46568765432098,97.86441358024689,31844.139999999883,39635.08749999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
833,19.652680864197457,24.465268086419748,97.86275061728392,31837.342999999884,39634.41399999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
834,19.64849506172832,24.464849506172833,97.86107234567899,31830.561999999874,39633.73429999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
835,19.644318518518446,24.464431851851845,97.85939802469133,31823.795999999882,39633.05619999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
836,19.640171604938196,24.46401716049382,97.85772740740738,31817.07799999988,39632.379599999986,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
837,19.636033950617207,24.46360339506172,97.85606864197528,31810.374999999876,39631.70779999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
838,19.63190555555548,24.46319055555555,97.85441358024688,31803.686999999878,39631.03749999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
839,19.627767901234492,24.462776790123446,97.8527622222222,31796.983999999877,39630.36869999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
840,19.623639506172765,24.462363950617274,97.85110716049378,31790.29599999987,39629.69839999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
841,19.619482716049305,24.46194827160493,97.8494558024691,31783.561999999878,39629.02959999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
842,19.61535493827153,24.461535493827153,97.84779308641971,31776.87499999988,39628.35619999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
843,19.61119753086412,24.46111975308641,97.84614197530861,31770.13999999988,39627.687499999985,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
844,19.607011728394987,24.460701172839496,97.84447901234564,31763.35899999987,39627.01399999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
845,19.60284506172832,24.46028450617283,97.84280469135798,31756.608999999877,39626.335899999984,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
846,19.59866851851844,24.459866851851842,97.84113802469132,31749.842999999877,39625.66089999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
847,19.59445370370363,24.459445370370357,97.83946740740737,31743.014999999876,39624.98429999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
848,19.590306172839426,24.459030617283943,97.83778148148143,31736.295999999875,39624.30149999999,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
849,19.586120370370292,24.458612037037028,97.83612246913577,31729.514999999876,39623.629599999986,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
850,19.581963580246835,24.45819635802468,97.83444814814811,31722.780999999875,39622.95149999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
851,19.57775802469128,24.457775802469122,97.83278543209872,31715.967999999873,39622.27809999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
852,19.57362037037029,24.457362037037026,97.83110320987649,31709.264999999876,39621.59679999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
853,19.569463580246836,24.456946358024677,97.8294481481481,31702.530999999875,39620.92649999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
854,19.565335185185106,24.456533518518505,97.82778543209871,31695.842999999873,39620.25309999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
855,19.56116851851844,24.45611685185184,97.82613407407402,31689.092999999873,39619.58429999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
856,19.557011728394983,24.455701172839493,97.82446740740735,31682.358999999873,39618.90929999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
857,19.55281604938264,24.455281604938257,97.82280469135797,31675.561999999874,39618.23589999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
858,19.54868827160486,24.45486882716048,97.82112641975303,31668.874999999873,39617.55619999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
859,19.544549999999923,24.45445499999999,97.81947530864193,31662.170999999875,39616.88749999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
860,19.540354938271527,24.45403549382715,97.81781999999995,31655.374999999873,39616.21709999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
861,19.536159259259183,24.453615925925913,97.8161419753086,31648.577999999874,39615.537499999984,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
862,19.532021604938194,24.453202160493817,97.81446370370365,31641.874999999873,39614.85779999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
863,19.527835185185108,24.45278351851851,97.81280864197527,31635.092999999873,39614.187499999985,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
864,19.52367839506165,24.452367839506163,97.81113407407403,31628.358999999873,39613.50929999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
865,19.519511728394985,24.451951172839497,97.80947135802465,31621.608999999873,39612.83589999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
866,19.51535493827153,24.451535493827148,97.80780469135799,31614.87499999988,39612.16089999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
867,19.51119753086412,24.451119753086406,97.80614197530859,31608.139999999872,39611.48749999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
868,19.507030864197453,24.45070308641974,97.80447901234562,31601.389999999872,39610.813999999984,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
869,19.502874074073997,24.450287407407394,97.80281234567896,31594.65599999987,39610.13899999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
870,19.49870740740733,24.449870740740728,97.80114962962958,31587.90599999988,39609.46559999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
871,19.494549999999922,24.449454999999986,97.79948296296291,31581.17099999987,39608.79059999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
872,19.490374074073998,24.449037407407396,97.79781999999994,31574.40599999987,39608.117099999974,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
873,19.48620740740733,24.44862074074073,97.79614962962958,31567.65599999987,39607.44059999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
874,19.48204999999992,24.448204999999987,97.79448296296292,31560.92099999987,39606.76559999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
875,19.477893209876463,24.44778932098764,97.79281999999995,31554.18699999987,39606.09209999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
876,19.473736419753006,24.447373641975297,97.79115728395055,31547.45299999987,39605.41869999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
877,19.46960802469128,24.44696080246912,97.78949456790119,31540.764999999872,39604.74529999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
878,19.4654802469135,24.446548024691346,97.78784320987648,31534.077999999874,39604.076499999974,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
879,19.461351851851774,24.44613518518517,97.78619209876538,31527.389999999872,39603.40779999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
880,19.457214197530785,24.44572141975307,97.78454074074068,31520.686999999874,39602.73899999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
881,19.453076543209797,24.44530765432097,97.78288567901228,31513.98399999987,39602.068699999974,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
882,19.448929012345598,24.444892901234557,97.78123061728388,31507.26499999987,39601.39839999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
883,19.444714197530782,24.44447141975307,97.77957160493823,31500.436999999867,39600.72649999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
884,19.440557407407326,24.444055740740726,97.77788567901229,31493.702999999867,39600.04369999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
885,19.43638086419745,24.443638086419735,97.7762229629629,31486.93699999987,39599.37029999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
886,19.43224320987646,24.44322432098764,97.77455234567894,31480.233999999866,39598.693699999974,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
887,19.428124691357944,24.442812469135788,97.77289728395056,31473.561999999867,39598.02339999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
888,19.423948148148067,24.4423948148148,97.77124987654315,31466.795999999867,39597.35619999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
889,19.419743209876465,24.44197432098764,97.7695792592592,31459.983999999873,39596.679599999974,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
890,19.4155765432098,24.441557654320974,97.76789728395056,31453.233999999873,39595.998399999975,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
891,19.411448148148068,24.4411448148148,97.7662306172839,31446.54599999987,39595.32339999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
892,19.40731049382708,24.4407310493827,97.7645792592592,31439.842999999866,39594.65459999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
893,19.403172839506087,24.440317283950602,97.7629241975308,31433.13999999987,39593.984299999975,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
894,19.399035185185102,24.439903518518502,97.76126913580241,31426.43699999986,39593.31399999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
895,19.394887654320904,24.439488765432085,97.75961407407401,31419.717999999863,39592.64369999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
896,19.390711728394976,24.439071172839494,97.75795506172834,31412.95299999986,39591.97179999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
897,19.38654506172831,24.438654506172828,97.75628469135798,31406.20299999986,39591.29529999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
898,19.3823876543209,24.438238765432086,97.75461802469131,31399.467999999863,39590.62029999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
899,19.378249999999912,24.437824999999986,97.75295506172834,31392.764999999854,39589.946799999976,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
900,19.374122222222134,24.43741222222221,97.75129999999994,31386.077999999863,39589.27649999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
901,19.369974691357935,24.43699746913579,97.74964888888884,31379.358999999855,39588.607799999976,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
902,19.365837037036947,24.436583703703693,97.74798987654316,31372.655999999857,39587.93589999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
903,19.36169938271596,24.436169938271593,97.74633481481477,31365.952999999852,39587.265599999984,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
904,19.357561728394966,24.435756172839497,97.74467975308637,31359.24999999985,39586.59529999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
905,19.353423456790033,24.435342345679,97.74302469135799,31352.545999999853,39585.92499999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
906,19.349276543209783,24.43492765432098,97.741369382716,31345.827999999852,39585.254599999986,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
907,19.345148148148056,24.434514814814804,97.73971061728392,31339.139999999854,39584.58279999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
908,19.3409913580246,24.434099135802455,97.73805925925922,31332.405999999854,39583.91399999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
909,19.336814814814723,24.433681481481468,97.73639654320982,31325.639999999854,39583.24059999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
910,19.332658024691266,24.433265802469123,97.73472592592587,31318.905999999854,39582.56399999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
911,19.328510493827068,24.432851049382702,97.73306320987649,31312.186999999853,39581.89059999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
912,19.32435370370361,24.432435370370357,97.73140419753081,31305.452999999852,39581.218699999976,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
913,19.320196296296203,24.432019629629615,97.72974148148143,31298.717999999844,39580.54529999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
914,19.316029629629536,24.431602962962952,97.72807851851846,31291.967999999844,39579.87179999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
915,19.31188271604929,24.431188271604924,97.72641185185181,31285.24999999985,39579.196799999976,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
916,19.307706172839413,24.430770617283937,97.7247530864197,31278.48399999985,39578.52499999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
917,19.303539506172747,24.43035395061727,97.72308246913575,31271.73399999985,39577.84839999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
918,19.29938271604929,24.42993827160492,97.72141580246908,31264.99999999985,39577.17339999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
919,19.295235185185092,24.429523518518504,97.71975308641969,31258.28099999985,39576.49999999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
920,19.291077777777684,24.429107777777766,97.71809407407402,31251.545999999846,39575.82809999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
921,19.286920987654227,24.428692098765417,97.71643111111106,31244.811999999845,39575.15459999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
922,19.28274444444435,24.42827444444443,97.71476839506167,31238.045999999853,39574.48119999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
923,19.278597530864104,24.427859753086402,97.71309777777772,31231.327999999852,39573.804599999974,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
924,19.274440123456696,24.42744401234566,97.71143901234561,31224.592999999844,39573.13279999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
925,19.27028333333324,24.42702833333332,97.70977604938264,31217.858999999844,39572.45929999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
926,19.26613580246904,24.426613580246897,97.70811333333327,31211.139999999847,39571.785899999966,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
927,19.262008024691262,24.426200802469122,97.70645432098759,31204.452999999845,39571.11399999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
928,19.257889506172745,24.42578895061727,97.70480320987649,31197.780999999846,39570.44529999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
929,19.253761111111018,24.425376111111095,97.70315580246908,31191.092999999848,39569.778099999974,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
930,19.249604320987558,24.42496043209875,97.70150444444438,31184.358999999848,39569.109299999975,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
931,19.245427777777685,24.42454277777776,97.699841728395,31177.592999999848,39568.435899999975,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
932,19.24127098765423,24.424127098765414,97.69817111111104,31170.858999999848,39567.759299999976,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
933,19.237114197530772,24.423711419753065,97.69650839506166,31164.124999999847,39567.08589999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
934,19.232956790123364,24.423295679012327,97.69484567901226,31157.389999999847,39566.41249999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
935,19.228799999999907,24.42287999999998,97.69318271604931,31150.655999999846,39565.73899999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
936,19.22461419753077,24.422461419753066,97.69151999999993,31143.874999999847,39565.065599999965,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
937,19.220504938271514,24.42205049382714,97.68984567901227,31137.217999999848,39564.38749999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
938,19.21636728395052,24.42163672839504,97.68820197530856,31130.514999999847,39563.72179999996,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
939,19.212229629629533,24.42122296296294,97.68654691358016,31123.81199999984,39563.051499999965,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
940,19.208091975308545,24.420809197530843,97.68489185185176,31117.108999999844,39562.38119999996,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
941,19.203954320987553,24.420395432098744,97.68323679012337,31110.405999999835,39561.71089999996,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
942,19.199825925925825,24.41998259259257,97.68158172839497,31103.717999999837,39561.040599999964,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
943,19.19566913580237,24.419566913580223,97.67993037037029,31096.983999999837,39560.371799999964,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
944,19.191483333333235,24.41914833333331,97.67826765432089,31090.202999999838,39559.69839999996,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
945,19.187345679012243,24.41873456790121,97.67659333333324,31083.499999999836,39559.02029999996,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
946,19.183207407407306,24.418320740740718,97.67493827160484,31076.79599999984,39558.349999999955,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
947,19.17906049382706,24.417906049382694,97.67328296296287,31070.077999999838,39557.67959999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
948,19.174932098765332,24.417493209876522,97.67162419753078,31063.38999999984,39557.00779999996,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
949,19.170794444444343,24.41707944444442,97.66997283950609,31056.686999999834,39556.33899999996,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
950,19.166656790123355,24.416665679012322,97.66831777777767,31049.983999999833,39555.668699999966,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
951,19.162519135802363,24.416251913580222,97.66666271604929,31043.280999999828,39554.99839999996,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
952,19.158371604938164,24.415837160493805,97.66500765432089,31036.561999999827,39554.32809999996,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
953,19.154253086419644,24.415425308641954,97.66334864197522,31029.88999999983,39553.65619999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
954,19.15008641975298,24.415008641975287,97.66170123456781,31023.13999999983,39552.988999999965,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
955,19.145948765431992,24.414594876543187,97.66003456790115,31016.436999999823,39552.31399999996,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
956,19.141820987654214,24.414182098765412,97.65837950617275,31009.74999999983,39551.643699999964,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
957,19.137673456790015,24.413767345678995,97.65672839506165,31003.030999999824,39550.97499999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
958,19.133516049382607,24.413351604938253,97.65506938271598,30996.295999999824,39550.30309999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
959,19.129378395061618,24.412937839506156,97.65340641975301,30989.592999999826,39549.62959999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
960,19.12524074074063,24.412524074074053,97.65175135802463,30982.889999999818,39548.95929999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
961,19.12109320987643,24.41210932098764,97.65009629629621,30976.17099999982,39548.28899999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
962,19.11695555555544,24.41169555555554,97.64843728395056,30969.46799999981,39547.617099999974,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
963,19.112817901234454,24.41128179012344,97.64678222222216,30962.764999999814,39546.946799999976,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
964,19.108690123456675,24.410869012345664,97.64512716049376,30956.077999999812,39546.27649999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
965,19.104552469135687,24.410455246913564,97.64347604938266,30949.374999999814,39545.607799999976,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
966,19.100404938271488,24.410040493827147,97.64182098765426,30942.65599999981,39544.93749999997,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
967,19.0962672839505,24.409626728395047,97.64016197530859,30935.95299999981,39544.26559999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
968,19.092129629629508,24.409212962962947,97.63850691358019,30929.249999999804,39543.59529999998,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
969,19.08800123456778,24.408800123456775,97.63685185185179,30922.561999999805,39542.924999999974,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
970,19.083863580246792,24.408386358024675,97.6352004938271,30915.858999999804,39542.256199999974,SHED_NON_CRITICAL_LOAD,"Priority Shedding: Fan, LEDs, Heater"
